IP,Status,Miner Type,Power Version,MAC Addr,Error Code,UpTime,Elapsed,THS RT,THS Avg,Efficiency(W/T),Efficiency(RealTime),Power Avg(W),PowerRT(W),PowerLimit,PowerLimitSet,HashLevel,PowerLevel,PassFlag,HashStable,UploadFlag1,UploadFlag2,UploadTime,Chip Data,Version Info,THSSM0,THSSM1,THSSM2,THSSM3,THSSM4,THSSM5,THSSM6,THSSM7,FreqAvg,FreqSM0,FreqSM1,FreqSM2,FreqSM3,FreqSM4,FreqSM5,FreqSM6,FreqSM7,ChipsSM0,ChipsSM1,ChipsSM2,ChipsSM3,ChipsSM4,ChipsSM5,ChipsSM6,ChipsSM7,HashBoardTemp,EnvTemp,ChipTemp,LiquidTemp,Volt,ChipVolDiff,SpdIn,SpdOut,PowerSpd,PowerVIn,PowerIIn,StableTime,TargetFreq,TargetHash,HashDelta,UpfreqSpeed,Product Name,Product Type,Miner SN,Power SN,Power Model,MinerStruct,CoolType,PCB SN0,PCB SN1,PCB SN2,PCB SN3,PCB SN4,PCB SN5,PCB SN6,PCB SN7,Tagged Hash Rate,Coin Type,Performance,Heat mode,Ignore Manual Errors,Account Permissoin,SSH,API,WebPool,FastBoot,Active Pool,Reject Rate,Last Valid Work,NullData,NullData,NullData,NullData,NullData,NullData,Debug Data,AccessType,Chip Data (All),Status Description,Aging Performance Pass,Joint Miner,Printed Label
172.30.8.177,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:4B:4F,,00:43,00:08,207.747,207.859,15.78,15.77,3278,3276,3545,,,,,,,Uploaded,2025-05-23 19:06:34,H3AP06-25050400 BINVK9-198009ZC,H616-CB6V10-FT-20250523.18.REL,67.834,68.026,71.887,,,,,,335,329,329,347,,,,,,245,245,245,,,,,,73.8_73.6_77.8,29.9,85.5_50.5_68.3,,1469,,4306,4306,4648,215.25,15.25,,,,,,M60S++_VL5.0,,,BC1F250801870,P222A,4953,A,ULM3CKF5505521B10055,ULM3CKF5505521B10009,ULM3CKF5505521B10027,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 20:03,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,33.1 1.4/0.2 1.6/0.4 1.5/0.6  A:99.9/0.07/15.8/-0.1,,H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC,,,0,,,,,,,,
172.30.8.178,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:47:3C,,00:50,00:12,214.631,214.606,15.76,15.77,3382,3384,3543,,,,,,,Uploaded,2025-05-23 19:19:47,H3AP06-25050400 BINVK9-198009ZC,H616-CB6V10-FT-20250523.18.REL,71.733,69.744,73.154,,,,,,346,347,338,353,,,,,,245,245,245,,,,,,75.7_75.4_77.9,29.3,86.4_52.4_69.3,,1472,,4248,4277,4352,217.00,15.64,,,,,,M60S++_VL5.0,,,BC1F250801723,P222A,4953,A,ULM3CKF5505521B10178,ULM3CKF5505521B10028,ULM3CKF5505521B10186,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 20:03,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,35.5 1.7/0.6 1.5/0.5 1.6/0.6  A:99.9/-0.02/15.8/-0.1,,H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC,,,0,,,,,,,,
172.30.8.174,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:47:37,,00:43,00:10,209.696,209.765,15.74,15.74,3300,3300,3544,,,,,,,Uploaded,2025-05-23 19:06:34,H3AP06-25050400 BINVK9-198009ZC,H616-CB6V10-FT-20250523.18.REL,70.195,66.007,73.494,,,,,,338,339,320,355,,,,,,245,245,245,,,,,,74.3_71.4_77.9,29.6,86.3_50.2_68.0,,1466,,4457,4486,4712,215.25,15.36,,,,,,M60S++_VL5.0,,,BC1F250801576,P222A,4953,A,ULM3CKF5505521B10053,ULM3CKF5505521B10026,ULM3CKF5505521B10005,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 20:03,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,29.0 1.7/0.5 1.5/0.3 1.9/0.8  A:99.9/-0.02/15.8/0.0,,H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC,,,0,,,,,,,,
172.30.8.180,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:47:5D,,00:43,00:11,202.242,202.483,15.93,15.90,3221,3216,3547,,,,,,,,,H3AP06-25050400 BINVK9-198009ZC,H616-CB6V10-FT-20250523.18.REL,65.035,67.387,69.821,,,,,,328,318,328,339,,,,,,245,245,245,,,,,,74.5_74.6_77.9,30.1,85.7_51.5_68.7,,1459,,4306,4306,4712,215.25,14.98,,,,,,M60S++_VL5.0,,,BC1F250801351,P222A,4953,A,ULM3CKF5505521B10002,ULM3CKF5505521B10011,ULM3CKF5505521B10004,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 20:03,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,39.2 1.2/0.2 1.6/0.4 1.2/0.5  A:99.6/0.04/15.8/-0.1,,H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC,,,0,,,,,,,,
172.30.8.184,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:47:4F,,00:43,00:13,222.342,222.138,15.78,15.80,3509,3512,3547,,,,,,,,,H3AP06-25050400 BINVK9-198009ZC,H616-CB6V10-FT-20250523.18.REL,73.333,73.908,75.101,,,,,,358,354,356,364,,,,,,245,245,245,,,,,,75.0_75.0_77.8,30.1,86.3_52.0_70.0,,1481,,4541,4541,4352,216.75,16.25,,,,,,M60S++_VL5.0,,,BC1F250801678,P222A,4953,A,ULM3CKF5505521B10183,ULM3CKF5505521B10180,ULM3CKF5505521B10187,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 20:03,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,27.5 1.7/0.6 1.9/0.7 1.5/0.8  A:99.7/0.07/15.8/-0.1,,H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC,,,0,,,,,,,,
172.30.8.179,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:28:61,,00:43,00:11,213.621,213.566,15.81,15.82,3377,3380,3547,,,,,,,,,H3AP06-25050400 BINVK9-198009ZC,H616-CB6V10-FT-20250523.18.REL,71.311,70.564,71.746,,,,,,344,344,341,347,,,,,,245,245,245,,,,,,75.8_76.1_77.8,30.1,85.6_51.7_69.7,,1474,,4323,4323,4648,215.00,15.73,,,,,,M60S++_VL5.0,,,BC1F250801799,P222A,4953,A,ULM3CKF5505521B10219,ULM3CKF5505521B10083,ULM3CKF5505521B10074,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 20:03,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,29.8 1.5/0.5 1.5/0.3 1.4/0.5  A:99.8/0.09/15.8/0.0,,H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC,,,0,,,,,,,,
172.30.8.168,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:47:35,,00:49,00:12,208.658,209.044,15.80,15.82,3297,3300,3546,,,,,,,Uploaded,2025-05-23 19:19:47,H3AP06-25050400 BINVK9-198009ZC,H616-CB6V10-FT-20250523.18.REL,68.225,71.866,68.568,,,,,,338,332,349,333,,,,,,245,245,245,,,,,,75.9_78.2_75.4,29.9,85.4_52.5_69.7,,1465,,4134,4105,4680,215.25,15.36,,,,,,M60S++_VL5.0,,,BC1F250804109,P222A,4953,A,ULM3CKF5505521B10023,ULM3CKF5505521B10073,ULM3CKF5505521B10182,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 20:03,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,40.4 1.3/0.3 1.8/0.7 1.4/0.2  A:99.6/0.05/15.8/0.0,,H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC,,,0,,,,,,,,
172.30.8.183,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:4B:4D,,00:43,00:12,222.318,222.214,15.82,15.83,3517,3520,3546,,,,,,,,,K3AP325-2516 BINVK9-198006ZB,H616-CB6V10-FT-20250523.18.REL,73.881,71.879,76.558,,,,,,359,357,348,371,,,,,,245,245,245,,,,,,75.9_74.2_78.0,29.9,86.3_52.3_69.3,,1469,,4658,4570,4680,214.75,16.41,,,,,,M60S++_VL5.0,,,BC1F250801614,P222A,4953,A,ULM3CKF5505521B10393,ULM3CKF5505521B10388,ULM3CKF5505521B10392,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 20:03,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,33.6 1.2/0.6 1.3/0.5 1.4/0.8  A:99.8/0.04/15.8/-0.1,,K3AP325-2516 BINVK9-198006ZB_K3AP325-2516 BINVK9-198006ZB_K3AP325-2516 BINVK9-198006ZB,,,0,,,,,,,,
172.30.8.182,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:4D:30,,00:43,00:13,221.744,222.450,15.79,15.77,3501,3496,3544,,,,,,,,,K3AP325-2516 BINVK9-198006ZB,H616-CB6V10-FT-20250523.18.REL,72.921,71.526,77.298,,,,,,358,354,347,374,,,,,,245,245,245,,,,,,73.7_73.0_78.1,29.6,86.5_50.7_68.3,,1458,,4687,4570,5008,215.00,16.31,,,,,,M60S++_VL5.0,,,BC1F250803109,P222A,4953,A,ULM3CKF5505521B10432,ULM3CKF5505521B10436,ULM3CKF5505521B10434,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 20:03,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,24.2 1.9/0.4 1.9/0.4 2.0/0.7  A:99.4/0.02/15.8/-0.1,,K3AP325-2516 BINVK9-198006ZB_K3AP325-2516 BINVK9-198006ZB_K3AP325-2516 BINVK9-198006ZB,,,0,,,,,,,,
172.30.8.175,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:4B:0A,,00:39,00:06,204.270,204.242,15.80,15.78,3228,3224,3544,,,,,,,Uploaded,2025-05-23 19:06:38,H3AP06-25050400 BINVK9-198009ZC,H616-CB6V10-FT-20250523.18.REL,67.945,67.325,69.001,,,,,,331,329,327,336,,,,,,245,245,245,,,,,,76.1_76.7_78.0,29.6,85.7_51.9_69.7,,1457,,4076,4076,4744,215.00,15.02,,,,,,M60S++_VL5.0,,,BC1F250801280,P222A,4953,A,ULM3CKF5505521B10241,ULM3CKF5505521B10216,ULM3CKF5505521B10238,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 20:03,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,38.0 1.5/0.3 1.4/0.2 1.5/0.2  A:99.8/-0.02/15.8/-0.1,,H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC,,,0,,,,,,,,
